PLwosfOY0garAkNDfTyDDnIDqe2_JMNnuZ;;8. mart i feministička borba za socioekonomsku jednakost
PLwosfOY0garDW8RN_MdXzf_BkGZq5b-u3;;Panel 1: Odnos između teorije i prakse u lijevoj misli
PL06F1724F22580158;;Civilno društvo - novi prostori za suradnju (12.4.2012.)
PL36BF93A73BFD6290;;Kriza kapitalizma - kapitalizam kao kriza (28.3.2012.)
PL502E082A04DAC552;;Tariq Ali @ Green academy, Vis 2011
PL293976E967EBDFB7;;Letnja škola 2011. 'Kriza, odgovori, levica' Rosa Luxemburg
PL0D66FEA597C123A0;;Rastko Močnik: Refleksije o kapitalizmu
PL5B9B455FB8EFBA9B;;David Harvey: Emancipation from What and from Whom?
PLCF02B904164CAFD2;;Intervju s Vedranom Spajić-Vrkaš
PLE8099EC172E8B107;;Tariq Ali: In defense of socialism, 7th May 2010
PL6D96574387DBCBB6;;SUBVERSIVE FESTIVAL
PL6E8C9C2FDADD1415;;Round table SFF 2011 - Zizek, Habashi, Amin, Harvey, Bauman
PLB8621117E49644F3;;Samir Amin, lecture in Zagreb, 06/05/2010
PL06A88274082761F2;;Neoliberalizam, hrvatska tranzicija i ekonomska demokracija
PLDA3D48D67903F65D;;Tribina: Politika (protiv) znanosti i visokog obrazovanja?
PL89BD094392D7CD60;;Tribina: O duhu zakona 27. 01. 2011.
PL20FCCE268678ABE9;;Tribina: O duhu zakona 27.01.2011.
PL340E761C4A0E5E7D;;Intervju: Boris Buden
PL23D9254D89339BDB;;David Harvey lecture in Zagreb 1.10.2010.
PL575C7BCAF75EB3A1;;Konzumerizam
PL8AF8D72041B44655;;Round table: Amin, Lebowitz, Ryklin, Žižek
PL5B2A1D5FFF34EB64;;Interview with Gáspár Miklós Tamás
PL9F8118CDB40744AE;;Lebowitz: Rediscovering socialism and recovering Marx
PLA8003E76246B3F1E;;Samir Amin interview
PL5F2981C349CA7F85;;Žižek na Subversive-u 2010.
PL715644DB61798D47;;Revolucionarni sindikalizam
PL2BA60DBF768A55F8;;Jutarnji ponovno napada!
PL22E91D08BF743CF6;;Problemi s bolonjom, Bolonja kao problem
PLDF347510ECC030EC;;Državna matura: plan, provedba, posljedice
PL330A0020BD7F4795;;Protiv besplatnog visokog obrazovanja
PL0AC4490C54E23523;;Povijest i legitimitet Studentskog zbora
PLAD529531FA7B28AD;;Okrugli Sto - Monitoring procesa protiv Bg6
PLECF225B70720BA03;;Uhićenje aktivista i uklanjanje kontejnera
PL93A644083913203A;;Kriza i strategije političkog otpora
PL9CF10DC5EE1DDCD5;;(Ne) zanemarite čovjeka iza povjerenstva!
PL8128E8EA0B25AFC6;;Viktor Ivančić na Filozofskom fakultetu
PL6BC4E157D2A3972E;;Howard Zinn on Real News interview 22/10/2008
PL7B1E1A0B8A81B198;;Drugi susret kružoka 'Osnove političke ekonomije'
PLB10E164E58D9F248;;SkriptaTV
PL0791AF681D55523A;;Kružok: Čitanje Marxova Kapitala
PL7638CF7D3FD0C549;;Studentska kripta, epizoda 2
PL2CB1B3BE59B22F87;;Studentska kripta, epizoda 1
PL68843635511C71D6;;Prvi susret kružoka 'Osnove političke ekonomije'
PLE970C453113A83E8;;Seljačka borba
PL911CE714BCB69A84;;Željko Klaus: Kako je Stožer obranio Petrokemiju
PL3BB130FB757B617A;;Okrugli stol: 'Pristup obrazovanju...'
PL692BCF9900A4FC97;;"Censored Images of War"
PL131C8D569A87F665;;student protests 2008/2009
PLF5E86FB9BF189E0A;;Tribina: 'Studenti i solidarnost' (1-3)
PL9EAD4ACDAAEAD94C;;Tribina: 'Studenti i solidarnost' (4-14)
--STREAMS
